시간,매도1호가,매도1호가수량,매수1호가,매수1호가수량,매도2호가,매도2호가수량,매수2호가,매수2호가수량,매도3호가,매도3호가수량,매수3호가,매수3호가수량,매도4호가,매도4호가수량,매수4호가,매수4호가수량,매도5호가,매도5호가수량,매수5호가,매수5호가수량,매도6호가,매도6호가수량,매수6호가,매수6호가수량,매도7호가,매도7호가수량,매수7호가,매수7호가수량,매도8호가,매도8호가수량,매수8호가,매수8호가수량,매도9호가,매도9호가수량,매수9호가,매수9호가수량,매도10호가,매도10호가수량,매수10호가,매수10호가수량
2024-07-24 13:32:19,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:20,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:21,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:22,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:23,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:24,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:25,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:26,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:27,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:28,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:29,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:30,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:31,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:32,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:33,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:34,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:35,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:36,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:37,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:38,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
2024-07-24 13:32:39,4490.0,441.0,4475.0,3.0,4495.0,166.0,4470.0,465.0,4500.0,567.0,4465.0,1327.0,4505.0,100.0,4460.0,1797.0,4510.0,383.0,4455.0,261.0,4515.0,467.0,4450.0,2475.0,4520.0,148.0,4445.0,935.0,4525.0,60.0,4440.0,2675.0,4530.0,501.0,4435.0,285.0,4535.0,1.0,4430.0,1637.0
