시간,매도1호가,매도1호가수량,매수1호가,매수1호가수량,매도2호가,매도2호가수량,매수2호가,매수2호가수량,매도3호가,매도3호가수량,매수3호가,매수3호가수량,매도4호가,매도4호가수량,매수4호가,매수4호가수량,매도5호가,매도5호가수량,매수5호가,매수5호가수량,매도6호가,매도6호가수량,매수6호가,매수6호가수량,매도7호가,매도7호가수량,매수7호가,매수7호가수량,매도8호가,매도8호가수량,매수8호가,매수8호가수량,매도9호가,매도9호가수량,매수9호가,매수9호가수량,매도10호가,매도10호가수량,매수10호가,매수10호가수량
2024-07-23 12:07:52,4220.0,3019.0,4215.0,1871.0,4225.0,2269.0,4210.0,100.0,4230.0,2962.0,4200.0,231.0,4235.0,8177.0,4185.0,803.0,4240.0,4747.0,4180.0,1183.0,4245.0,6099.0,4175.0,3020.0,4250.0,6852.0,4170.0,2924.0,4255.0,3869.0,4165.0,2407.0,4260.0,4365.0,4160.0,2355.0,4265.0,11666.0,4155.0,2961.0
2024-07-23 12:07:53,4220.0,2479.0,4215.0,1331.0,4225.0,2269.0,4210.0,100.0,4230.0,2962.0,4200.0,231.0,4235.0,8177.0,4185.0,803.0,4240.0,4747.0,4180.0,1183.0,4245.0,6099.0,4175.0,3020.0,4250.0,6852.0,4170.0,2924.0,4255.0,3869.0,4165.0,2407.0,4260.0,4365.0,4160.0,2355.0,4265.0,11666.0,4155.0,2961.0
2024-07-23 12:07:54,4220.0,2479.0,4215.0,1331.0,4225.0,2269.0,4210.0,100.0,4230.0,2962.0,4200.0,231.0,4235.0,8177.0,4185.0,803.0,4240.0,4747.0,4180.0,1183.0,4245.0,6099.0,4175.0,3020.0,4250.0,6852.0,4170.0,2924.0,4255.0,3869.0,4165.0,2407.0,4260.0,4365.0,4160.0,2355.0,4265.0,11666.0,4155.0,2961.0
2024-07-23 12:07:55,4220.0,2479.0,4215.0,1331.0,4225.0,2269.0,4210.0,100.0,4230.0,2962.0,4200.0,231.0,4235.0,8177.0,4185.0,803.0,4240.0,4747.0,4180.0,1183.0,4245.0,6099.0,4175.0,3020.0,4250.0,6852.0,4170.0,2924.0,4255.0,3869.0,4165.0,2407.0,4260.0,4365.0,4160.0,2355.0,4265.0,11666.0,4155.0,2961.0
2024-07-23 12:07:56,4220.0,2479.0,4215.0,1330.0,4225.0,2269.0,4210.0,100.0,4230.0,2962.0,4200.0,231.0,4235.0,8177.0,4185.0,803.0,4240.0,4746.0,4180.0,1183.0,4245.0,6099.0,4175.0,3020.0,4250.0,6852.0,4170.0,2924.0,4255.0,3869.0,4165.0,2407.0,4260.0,4365.0,4160.0,2355.0,4265.0,12806.0,4155.0,2961.0
2024-07-23 12:07:57,4220.0,2474.0,4215.0,1330.0,4225.0,2269.0,4210.0,100.0,4230.0,2962.0,4200.0,231.0,4235.0,8177.0,4185.0,803.0,4240.0,4746.0,4180.0,1183.0,4245.0,6099.0,4175.0,3020.0,4250.0,6542.0,4170.0,2924.0,4255.0,3869.0,4165.0,2408.0,4260.0,4365.0,4160.0,2355.0,4265.0,12806.0,4155.0,2961.0
2024-07-23 12:07:58,4220.0,2474.0,4215.0,1330.0,4225.0,2269.0,4210.0,100.0,4230.0,2962.0,4200.0,349.0,4235.0,8177.0,4185.0,803.0,4240.0,4746.0,4180.0,1183.0,4245.0,6099.0,4175.0,3020.0,4250.0,6542.0,4170.0,2924.0,4255.0,3869.0,4165.0,2408.0,4260.0,4365.0,4160.0,2356.0,4265.0,12806.0,4155.0,2960.0
2024-07-23 12:07:59,4215.0,2037.0,4210.0,100.0,4220.0,2474.0,4200.0,349.0,4225.0,2269.0,4185.0,803.0,4230.0,2962.0,4180.0,1183.0,4235.0,8177.0,4175.0,3020.0,4240.0,4746.0,4170.0,2924.0,4245.0,6099.0,4165.0,2408.0,4250.0,6542.0,4160.0,2356.0,4255.0,3869.0,4155.0,2960.0,4260.0,4365.0,4150.0,3931.0
2024-07-23 12:08:00,4215.0,2037.0,4210.0,100.0,4220.0,2484.0,4200.0,349.0,4225.0,2269.0,4185.0,803.0,4230.0,2962.0,4180.0,1183.0,4235.0,8177.0,4175.0,3021.0,4240.0,4746.0,4170.0,2924.0,4245.0,6099.0,4165.0,2408.0,4250.0,6542.0,4160.0,2356.0,4255.0,3869.0,4155.0,2960.0,4260.0,4365.0,4150.0,3931.0
2024-07-23 12:08:01,4215.0,2037.0,4210.0,100.0,4220.0,2687.0,4200.0,349.0,4225.0,2269.0,4185.0,803.0,4230.0,2962.0,4180.0,1183.0,4235.0,8177.0,4175.0,3021.0,4240.0,4746.0,4170.0,2924.0,4245.0,6099.0,4165.0,2408.0,4250.0,6542.0,4160.0,2356.0,4255.0,3869.0,4155.0,2960.0,4260.0,4365.0,4150.0,3931.0
2024-07-23 12:08:02,4215.0,2037.0,4210.0,100.0,4220.0,2687.0,4200.0,349.0,4225.0,2269.0,4185.0,803.0,4230.0,2962.0,4180.0,1183.0,4235.0,8177.0,4175.0,3021.0,4240.0,4746.0,4170.0,2924.0,4245.0,6099.0,4165.0,2408.0,4250.0,6542.0,4160.0,2356.0,4255.0,3869.0,4155.0,2960.0,4260.0,4365.0,4150.0,3931.0
2024-07-23 12:08:03,4215.0,2037.0,4200.0,349.0,4220.0,2587.0,4185.0,803.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2408.0,4245.0,6099.0,4160.0,2356.0,4250.0,6542.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0,4260.0,4365.0,4145.0,2362.0
2024-07-23 12:08:04,4215.0,2037.0,4200.0,377.0,4220.0,2587.0,4185.0,803.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6542.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0,4260.0,4365.0,4145.0,2362.0
2024-07-23 12:08:05,4215.0,2037.0,4200.0,377.0,4220.0,2587.0,4185.0,803.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6542.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0,4260.0,4365.0,4145.0,2362.0
2024-07-23 12:08:06,4215.0,2037.0,4200.0,257.0,4220.0,2587.0,4185.0,803.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6542.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0,4260.0,4365.0,4145.0,2362.0
2024-07-23 12:08:07,4215.0,3037.0,4200.0,257.0,4220.0,2587.0,4185.0,833.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6542.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0,4260.0,4365.0,4145.0,2362.0
2024-07-23 12:08:08,4210.0,1.0,4200.0,257.0,4215.0,3037.0,4185.0,833.0,4220.0,2587.0,4180.0,1183.0,4225.0,2269.0,4175.0,3021.0,4230.0,2962.0,4170.0,2924.0,4235.0,8177.0,4165.0,2409.0,4240.0,4746.0,4160.0,2356.0,4245.0,6099.0,4155.0,2960.0,4250.0,6542.0,4150.0,3931.0,4255.0,3869.0,4145.0,2362.0
2024-07-23 12:08:09,4210.0,1.0,4200.0,257.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,833.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6542.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0
2024-07-23 12:08:10,4210.0,1.0,4200.0,418.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,833.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6542.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0
2024-07-23 12:08:11,4210.0,1.0,4200.0,418.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,833.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6542.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0
2024-07-23 12:08:12,4210.0,1.0,4200.0,418.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,853.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0
2024-07-23 12:08:13,4210.0,1.0,4200.0,446.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,853.0,4225.0,2269.0,4180.0,1183.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0
2024-07-23 12:08:14,4210.0,1.0,4200.0,446.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,853.0,4225.0,2269.0,4180.0,1184.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0
2024-07-23 12:08:15,4210.0,1.0,4200.0,446.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,853.0,4225.0,2269.0,4180.0,1184.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0
2024-07-23 12:08:16,4210.0,1.0,4200.0,546.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,863.0,4225.0,2269.0,4180.0,1184.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3869.0,4150.0,3931.0
2024-07-23 12:08:17,4210.0,1.0,4200.0,546.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,913.0,4225.0,2269.0,4180.0,1184.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3869.0,4150.0,4080.0
2024-07-23 12:08:18,4210.0,30.0,4200.0,546.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,913.0,4225.0,2269.0,4180.0,1184.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3869.0,4150.0,4080.0
2024-07-23 12:08:19,4210.0,30.0,4200.0,546.0,4215.0,3037.0,4190.0,325.0,4220.0,2587.0,4185.0,913.0,4225.0,2269.0,4180.0,1184.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3819.0,4150.0,4080.0
2024-07-23 12:08:20,4210.0,30.0,4200.0,546.0,4215.0,3037.0,4190.0,345.0,4220.0,2587.0,4185.0,913.0,4225.0,2269.0,4180.0,1184.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3819.0,4150.0,4080.0
2024-07-23 12:08:21,4210.0,30.0,4200.0,496.0,4215.0,3037.0,4190.0,345.0,4220.0,2587.0,4185.0,913.0,4225.0,2269.0,4180.0,1434.0,4230.0,2962.0,4175.0,3021.0,4235.0,8177.0,4170.0,2924.0,4240.0,4746.0,4165.0,2409.0,4245.0,6099.0,4160.0,2356.0,4250.0,6592.0,4155.0,2960.0,4255.0,3819.0,4150.0,4083.0
2024-07-23 12:08:22,4205.0,16.0,4200.0,496.0,4210.0,30.0,4190.0,345.0,4215.0,3037.0,4185.0,913.0,4220.0,2587.0,4180.0,1434.0,4225.0,2269.0,4175.0,3021.0,4230.0,2962.0,4170.0,2924.0,4235.0,8177.0,4165.0,2409.0,4240.0,4746.0,4160.0,2356.0,4245.0,6099.0,4155.0,2960.0,4250.0,6592.0,4150.0,4083.0
2024-07-23 12:08:23,4205.0,16.0,4200.0,496.0,4210.0,30.0,4190.0,20.0,4215.0,3037.0,4185.0,913.0,4220.0,2587.0,4180.0,1434.0,4225.0,2269.0,4175.0,3021.0,4230.0,2962.0,4170.0,2924.0,4235.0,8177.0,4165.0,2409.0,4240.0,4746.0,4160.0,2356.0,4245.0,6099.0,4155.0,2960.0,4250.0,6592.0,4150.0,4083.0
2024-07-23 12:08:24,4200.0,504.0,4195.0,29.0,4205.0,16.0,4190.0,20.0,4210.0,29.0,4185.0,913.0,4215.0,3037.0,4180.0,1157.0,4220.0,2587.0,4175.0,3021.0,4225.0,2269.0,4170.0,2924.0,4230.0,2962.0,4165.0,2409.0,4235.0,8177.0,4160.0,2356.0,4240.0,4746.0,4155.0,2960.0,4245.0,6099.0,4150.0,4083.0
2024-07-23 12:08:25,4200.0,504.0,4195.0,9.0,4205.0,16.0,4190.0,20.0,4210.0,29.0,4185.0,942.0,4215.0,3037.0,4180.0,1157.0,4220.0,2587.0,4175.0,3021.0,4225.0,2269.0,4170.0,2924.0,4230.0,2962.0,4165.0,2409.0,4235.0,8177.0,4160.0,2356.0,4240.0,4746.0,4155.0,2960.0,4245.0,6099.0,4150.0,4083.0
2024-07-23 12:08:26,4200.0,484.0,4195.0,21.0,4205.0,16.0,4190.0,20.0,4210.0,29.0,4185.0,942.0,4215.0,3037.0,4180.0,1157.0,4220.0,2587.0,4175.0,3021.0,4225.0,2269.0,4170.0,2924.0,4230.0,2962.0,4165.0,2409.0,4235.0,8177.0,4160.0,2356.0,4240.0,4746.0,4155.0,2960.0,4245.0,6099.0,4150.0,4083.0
2024-07-23 12:08:27,4200.0,484.0,4195.0,21.0,4205.0,16.0,4190.0,20.0,4210.0,29.0,4185.0,942.0,4215.0,3037.0,4180.0,1160.0,4220.0,2587.0,4175.0,3021.0,4225.0,2269.0,4170.0,2924.0,4230.0,2962.0,4165.0,2409.0,4235.0,8177.0,4160.0,2356.0,4240.0,4746.0,4155.0,2960.0,4245.0,6099.0,4150.0,4083.0
