시간,매도1호가,매도1호가수량,매수1호가,매수1호가수량,매도2호가,매도2호가수량,매수2호가,매수2호가수량,매도3호가,매도3호가수량,매수3호가,매수3호가수량,매도4호가,매도4호가수량,매수4호가,매수4호가수량,매도5호가,매도5호가수량,매수5호가,매수5호가수량,매도6호가,매도6호가수량,매수6호가,매수6호가수량,매도7호가,매도7호가수량,매수7호가,매수7호가수량,매도8호가,매도8호가수량,매수8호가,매수8호가수량,매도9호가,매도9호가수량,매수9호가,매수9호가수량,매도10호가,매도10호가수량,매수10호가,매수10호가수량
2024-07-24 11:27:00,14880.0,345.0,14850.0,5.0,14890.0,99.0,14840.0,185.0,14900.0,952.0,14830.0,1718.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,348.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:01,14880.0,345.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:02,14880.0,345.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:03,14880.0,345.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:04,14880.0,345.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:05,14880.0,121.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:06,14880.0,121.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:07,14880.0,121.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:08,14880.0,121.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
2024-07-24 11:27:09,14880.0,121.0,14850.0,5.0,14890.0,99.0,14840.0,165.0,14900.0,952.0,14830.0,1729.0,14910.0,559.0,14820.0,1241.0,14920.0,589.0,14810.0,1447.0,14930.0,17.0,14800.0,4637.0,14940.0,74.0,14790.0,1461.0,14950.0,134.0,14780.0,563.0,14960.0,266.0,14770.0,393.0,14970.0,354.0,14760.0,561.0
